0.468056695308,146.680683866,0.553049830086
0.393669504283,194.424654245,0.913370262676
0.343803453188,210.657078902,0.820570329172
0.0942493937068,127.407751163,0.822112188888
0.226208910679,150.550979495,0.784705325827
0.826622969905,142.793962188,0.832789320266
0.479469492245,216.825573816,0.859592172176
0.314680575145,143.899111892,0.518702007094
0.428713399781,133.842714596,0.892219585364
0.822957310379,153.208611495,0.700020901039
0.926540221398,205.969087962,0.63107298856
0.595110618184,186.803658513,0.906582502831
0.400070661109,178.432095883,0.573633877115
0.161302971581,183.019433011,0.51473580957
0.101194269216,161.912429302,0.698789755103
0.303732686833,137.414564708,0.824548591877
0.179378469865,169.677740642,0.772518219749
0.903203164217,176.105159987,0.758683345861
0.072116755685,86.645374315,0.662068878827
0.0639717732323,115.389490318,0.849078591975
0.457592120157,85.244556709,0.519461054058
0.683665525667,-29.7426413312,0.651730601879
0.244462451735,173.424234063,0.874700943399
0.214546091462,201.854602935,0.505035078545
0.346231782723,201.952105615,0.810372999953
0.897552022484,149.526115729,0.934741355779
0.152085454781,109.265138408,0.787591884857
0.353508353882,142.566742137,0.710188163811
0.537024897057,130.749070014,0.977237314514
0.681918836729,144.199677727,0.92360232486
0.229890094183,159.366276336,0.669896071335
0.903637421611,155.996603123,0.53391936923
0.400696242899,178.835518314,0.840637735139
0.0833339677559,164.606863956,0.749084546953
0.879217791243,105.138929775,0.72835212351
0.466509265244,185.698663068,0.685406652096
0.063015841204,34.3786213431,0.70016039048
0.896620411353,127.206455183,0.63701145921
0.130151316683,167.873034921,0.591319432896
0.191820765234,74.7311250603,0.723395448875
0.937428980606,140.448995573,0.967305144763
0.125674201611,114.884195535,0.91341641317
0.469045538168,148.303754222,0.90950247379
0.784773483473,171.717640291,0.685954624883
0.834637585446,188.12324523,0.849692573694
0.821524895739,182.564785291,0.664028945232
0.35391066638,154.665628482,0.985820431536
0.908574701869,133.023738653,0.923909371478
0.954213366941,-31.5644454334,0.675633898849
0.162842398171,82.4004821216,0.85682827224
0.114063301474,68.4679332147,0.883291120245
0.550931672704,125.033024401,0.527232608628
0.966782372463,122.607252803,0.913799290712
0.611815961602,148.987760261,0.944574808078
0.909316816983,153.804259732,0.888165461712
0.0816374385141,122.201453441,0.923316397669
0.266636004061,155.156155247,0.932370764426
0.829142373441,24.8821668998,0.877936564868
0.65131293588,178.497396484,0.549958175857
0.366961743145,86.1860309437,0.624390105286
0.110754486441,121.466599512,0.60558918298
0.383457245511,96.2201568813,0.717138068014
0.934677510858,111.477290851,0.974864063931
0.77214088139,191.269510213,0.847778228875
0.790698002447,-39.8518744078,0.683878779067
0.154616967018,193.063287873,0.694143455411
0.232577881126,176.579490636,0.936491986436
0.820431317778,216.781977991,0.89994190988
0.316362304862,222.0924338,0.852145635467
0.163233740392,174.736967457,0.790659031287
0.161499470636,133.978772067,0.572976618585
0.515588492171,174.056175611,0.57501346809
0.0102753014649,121.345471108,0.937434760406
0.511632672259,11.7672977803,0.70755208702
0.958578985358,115.824924674,0.91165349859
0.631772112124,55.5485972306,0.540985095734
0.484579744109,181.6150568,0.673028120114
0.933987004345,177.728916258,0.851969114114
0.684084397074,219.961267762,0.792771342855
0.446072414763,51.3380803104,0.605796071015
0.846828426879,155.733409919,0.66604360304
0.56543777737,149.438971618,0.572005519534
0.741476782875,134.990733462,0.616228604771
0.496502555449,118.785986955,0.944122087167
0.170970269751,90.8204992177,0.944884016392
0.754648981161,136.82690393,0.738449225522
0.0901629998963,31.5594065434,0.637781057309
0.125417331532,144.021361819,0.666871566932
0.476741998417,-63.258757747,0.546940105073
0.70937174878,204.875125357,0.875542109077
0.0391303736491,148.007737056,0.603268585136
0.601790456278,75.5936968278,0.541204456412
0.505607040445,180.098279887,0.688712957594
0.297539240824,154.85439561,0.571434763157
0.747184569876,-6.78396374376,0.604549647378
0.890258650931,186.414043625,0.825473446073
0.429756542064,140.144705717,0.561744651893
0.23784313128,95.4382959888,0.840145280196
0.289106512826,153.352005436,0.634058342245
0.238806652808,154.517193506,0.895719105313
0.0190206823666,103.915010166,0.79762658934
0.0305802498849,143.8881295,0.532555013066
0.00241071654109,129.045151988,0.686556116803
